timestamp,heart_rate,garmin_spo2,garmin_confidence,o2ring_spo2,o2ring_pulse,o2ring_motion
2025-03-08 00:51:00,66.0,98.0,3.0,96.0,67.26666666666667,1.0
2025-03-08 00:52:00,66.0,97.0,3.0,95.26666666666667,63.93333333333333,1.0666666666666667
2025-03-08 00:53:00,68.5,97.0,3.0,94.6,72.33333333333333,1.1333333333333333
2025-03-08 00:54:00,71.0,99.0,3.0,95.93333333333334,68.53333333333333,1.2
2025-03-08 00:55:00,69.5,98.0,3.0,96.06666666666666,69.0,1.0666666666666667
2025-03-08 00:56:00,68.0,99.0,2.0,96.53333333333333,65.33333333333333,1.4
2025-03-08 00:57:00,66.5,99.0,2.0,97.0,64.46666666666667,1.1333333333333333
2025-03-08 00:58:00,65.0,99.0,4.0,96.26666666666667,64.4,1.2
2025-03-08 00:59:00,65.0,98.0,3.0,96.73333333333333,63.333333333333336,1.1333333333333333
2025-03-08 01:00:00,65.0,97.0,3.0,97.0,60.6,1.0
2025-03-08 01:01:00,64.0,98.0,4.0,96.93333333333334,63.2,1.0
2025-03-08 01:02:00,63.0,99.0,2.0,97.0,61.8,1.0
2025-03-08 01:03:00,61.0,98.0,8.0,97.0,57.86666666666667,1.0
2025-03-08 01:04:00,59.0,98.0,3.0,97.0,60.6,1.1333333333333333
2025-03-08 01:05:00,60.5,98.0,3.0,96.86666666666666,60.266666666666666,1.0
2025-03-08 01:06:00,62.0,98.0,3.0,97.0,62.13333333333333,1.0
2025-03-08 01:07:00,62.0,98.0,3.0,97.0,62.266666666666666,1.0666666666666667
2025-03-08 01:08:00,62.0,97.0,3.0,96.53333333333333,61.53333333333333,1.0
2025-03-08 01:09:00,62.0,99.0,4.0,96.8,60.86666666666667,1.0666666666666667
2025-03-08 01:10:00,62.0,97.0,4.0,97.0,62.4,1.5333333333333334
2025-03-08 01:11:00,61.5,99.0,3.0,97.0,60.8,1.5333333333333334
2025-03-08 01:12:00,61.0,98.0,5.0,97.0,59.6,1.4
2025-03-08 01:13:00,60.5,99.0,3.0,97.0,59.53333333333333,1.5333333333333334
2025-03-08 01:14:00,60.0,99.0,2.0,97.0,62.4,1.4666666666666666
2025-03-08 01:15:00,63.0,99.0,2.0,97.0,67.13333333333334,1.3333333333333333
2025-03-08 01:16:00,66.0,99.0,2.0,97.0,61.13333333333333,1.4666666666666666
2025-03-08 01:17:00,64.5,99.0,9.0,97.0,63.06666666666667,1.6
2025-03-08 01:18:00,63.0,99.0,9.0,97.0,61.06666666666667,5.133333333333334
2025-03-08 01:19:00,63.5,99.0,9.0,97.0,64.2,3.466666666666667
2025-03-08 01:20:00,64.0,99.0,5.0,97.2,62.86666666666667,0.4666666666666667
2025-03-08 01:21:00,62.5,99.0,5.0,96.93333333333334,61.06666666666667,0.3333333333333333
2025-03-08 01:22:00,61.0,99.0,2.0,97.0,61.266666666666666,0.2
2025-03-08 01:23:00,61.0,100.0,6.0,97.0,62.06666666666667,0.4
2025-03-08 01:24:00,61.0,100.0,6.0,97.0,62.266666666666666,1.8
2025-03-08 01:25:00,61.0,100.0,7.0,97.0,61.666666666666664,0.06666666666666667
2025-03-08 01:26:00,61.0,100.0,10.0,97.0,62.53333333333333,0.06666666666666667
2025-03-08 01:27:00,61.5,100.0,10.0,97.0,63.266666666666666,2.6666666666666665
2025-03-08 01:28:00,62.0,100.0,2.0,96.2,63.06666666666667,0.3333333333333333
2025-03-08 01:29:00,62.5,100.0,2.0,96.6,63.4,0.2
2025-03-08 01:30:00,63.0,98.0,5.0,96.13333333333334,63.266666666666666,0.26666666666666666
2025-03-08 01:31:00,63.0,99.0,16.0,96.0,62.266666666666666,0.26666666666666666
2025-03-08 01:32:00,63.0,98.0,5.0,96.33333333333333,64.86666666666666,3.4
2025-03-08 01:33:00,63.0,95.0,4.0,97.06666666666666,62.06666666666667,0.9333333333333333
2025-03-08 01:34:00,63.0,95.0,4.0,96.93333333333334,63.8,0.8
2025-03-08 01:35:00,62.5,98.0,8.0,96.06666666666666,61.93333333333333,0.8
2025-03-08 01:36:00,62.0,98.0,5.0,93.66666666666667,61.86666666666667,0.5333333333333333
2025-03-08 01:37:00,62.5,98.0,1.0,94.13333333333334,63.46666666666667,0.8666666666666667
2025-03-08 01:38:00,63.0,99.0,1.0,95.0,62.666666666666664,0.6666666666666666
2025-03-08 01:39:00,63.0,99.0,1.0,95.06666666666666,64.53333333333333,0.8666666666666667
2025-03-08 01:40:00,63.0,98.0,2.0,95.53333333333333,63.86666666666667,0.8666666666666667
2025-03-08 01:41:00,63.0,98.0,2.0,95.46666666666667,63.46666666666667,0.6666666666666666
2025-03-08 01:42:00,63.0,98.0,2.0,95.73333333333333,63.266666666666666,0.7333333333333333
2025-03-08 01:43:00,63.5,96.0,2.0,96.0,64.0,0.8
2025-03-08 01:44:00,64.0,95.0,2.0,96.0,64.0,0.7333333333333333
2025-03-08 01:45:00,64.0,96.0,2.0,96.0,63.733333333333334,0.7333333333333333
2025-03-08 01:46:00,64.0,96.0,2.0,96.0,64.06666666666666,0.9333333333333333
2025-03-08 01:47:00,64.5,97.0,2.0,96.0,64.26666666666667,0.9333333333333333
2025-03-08 01:48:00,65.0,97.0,2.0,96.26666666666667,65.8,0.9333333333333333
2025-03-08 01:49:00,65.0,96.0,2.0,96.0,66.06666666666666,0.8666666666666667
2025-03-08 01:50:00,65.0,95.0,3.0,96.2,66.06666666666666,1.0
2025-03-08 01:51:00,65.5,97.0,2.0,96.0,65.53333333333333,0.8666666666666667
2025-03-08 01:52:00,66.0,97.0,3.0,96.0,66.53333333333333,1.0
2025-03-08 01:53:00,66.0,97.0,3.0,96.13333333333334,65.53333333333333,0.9333333333333333
2025-03-08 01:54:00,66.0,96.0,3.0,96.0,64.8,0.9333333333333333
2025-03-08 01:55:00,65.5,97.0,3.0,96.06666666666666,64.86666666666666,0.7333333333333333
2025-03-08 01:56:00,65.0,98.0,2.0,96.26666666666667,63.266666666666666,1.0
2025-03-08 01:57:00,63.5,99.0,3.0,96.0,62.266666666666666,0.8666666666666667
2025-03-08 01:58:00,62.0,97.0,3.0,96.0,62.93333333333333,0.9333333333333333
2025-03-08 01:59:00,63.5,97.0,3.0,96.0,64.33333333333333,0.8
2025-03-08 02:00:00,65.0,98.0,4.0,96.06666666666666,67.53333333333333,1.0
2025-03-08 02:01:00,66.0,99.0,3.0,96.2,67.6,0.9333333333333333
2025-03-08 02:02:00,67.0,98.0,4.0,96.33333333333333,65.46666666666667,0.9333333333333333
2025-03-08 02:03:00,66.5,99.0,3.0,96.0,65.46666666666667,0.8
2025-03-08 02:04:00,66.0,98.0,4.0,96.0,65.06666666666666,0.9333333333333333
2025-03-08 02:05:00,65.5,98.0,3.0,96.0,65.13333333333334,1.0
2025-03-08 02:06:00,65.0,98.0,3.0,96.0,65.0,0.8
2025-03-08 02:07:00,64.5,98.0,3.0,96.0,64.2,1.0
2025-03-08 02:08:00,64.0,98.0,3.0,96.0,65.0,0.9333333333333333
2025-03-08 02:09:00,64.5,98.0,4.0,96.0,66.26666666666667,0.8
2025-03-08 02:10:00,65.0,98.0,3.0,96.06666666666666,63.53333333333333,4.4
2025-03-08 02:11:00,65.0,98.0,3.0,96.8,64.93333333333334,1.0
2025-03-08 02:12:00,65.0,98.0,4.0,97.2,64.2,0.9333333333333333
2025-03-08 02:13:00,64.0,98.0,3.0,97.26666666666667,63.0,0.13333333333333333
2025-03-08 02:14:00,63.0,99.0,3.0,97.0,63.86666666666667,0.2
2025-03-08 02:15:00,63.5,98.0,5.0,97.0,64.93333333333334,0.26666666666666666
2025-03-08 02:16:00,64.0,97.0,3.0,97.06666666666666,65.26666666666667,0.06666666666666667
2025-03-08 02:17:00,64.5,97.0,3.0,97.0,64.46666666666667,0.26666666666666666
2025-03-08 02:18:00,65.0,98.0,2.0,97.0,63.4,0.13333333333333333
2025-03-08 02:19:00,64.0,98.0,3.0,97.0,63.06666666666667,0.13333333333333333
2025-03-08 02:20:00,63.0,98.0,4.0,97.0,63.666666666666664,0.13333333333333333
2025-03-08 02:21:00,64.0,97.0,3.0,97.2,67.2,1.6666666666666667
2025-03-08 02:22:00,65.0,97.0,2.0,96.86666666666666,64.0,0.4666666666666667
2025-03-08 02:23:00,64.5,97.0,3.0,96.53333333333333,63.06666666666667,0.2
2025-03-08 02:24:00,64.0,97.0,2.0,95.33333333333333,65.46666666666667,0.5333333333333333
2025-03-08 02:25:00,63.0,97.0,4.0,95.33333333333333,62.333333333333336,0.2
2025-03-08 02:26:00,62.0,97.0,2.0,94.33333333333333,62.666666666666664,0.06666666666666667
2025-03-08 02:27:00,62.0,97.0,3.0,95.06666666666666,62.2,0.13333333333333333
2025-03-08 02:28:00,62.0,97.0,2.0,94.86666666666666,64.0,0.26666666666666666
2025-03-08 02:29:00,65.5,97.0,2.0,94.86666666666666,69.13333333333334,0.13333333333333333
2025-03-08 02:30:00,69.0,97.0,4.0,95.46666666666667,71.93333333333334,0.2
2025-03-08 02:31:00,69.5,97.0,3.0,95.53333333333333,69.53333333333333,0.2
2025-03-08 02:32:00,70.0,97.0,4.0,95.33333333333333,70.06666666666666,0.2
2025-03-08 02:33:00,70.0,97.0,3.0,95.46666666666667,72.4,0.2
2025-03-08 02:34:00,70.0,97.0,4.0,95.86666666666666,66.53333333333333,0.13333333333333333
2025-03-08 02:35:00,69.5,97.0,3.0,95.53333333333333,69.0,5.066666666666666
2025-03-08 02:36:00,69.0,96.0,2.0,96.66666666666667,69.26666666666667,0.0
2025-03-08 02:37:00,68.0,97.0,4.0,95.93333333333334,68.4,0.0
2025-03-08 02:38:00,67.0,97.0,3.0,95.86666666666666,68.6,0.0
2025-03-08 02:39:00,67.0,97.0,3.0,95.6,65.4,0.06666666666666667
2025-03-08 02:40:00,67.0,97.0,3.0,95.13333333333334,67.33333333333333,0.0
2025-03-08 02:41:00,68.5,97.0,4.0,95.93333333333334,69.33333333333333,0.0
2025-03-08 02:42:00,70.0,97.0,9.0,96.26666666666667,69.6,5.2
2025-03-08 02:43:00,65.0,97.0,3.0,97.0,59.4,1.1333333333333333
2025-03-08 02:44:00,60.0,96.0,3.0,97.13333333333334,60.06666666666667,1.3333333333333333
2025-03-08 02:45:00,60.5,97.0,3.0,97.0,60.93333333333333,1.2666666666666666
2025-03-08 02:46:00,61.0,97.0,5.0,97.0,60.53333333333333,1.3333333333333333
2025-03-08 02:47:00,61.5,97.0,4.0,97.33333333333333,61.53333333333333,1.5333333333333334
2025-03-08 02:48:00,62.0,97.0,3.0,97.13333333333334,63.266666666666666,1.4
2025-03-08 02:49:00,62.5,97.0,2.0,97.6,60.93333333333333,1.2
2025-03-08 02:50:00,63.0,97.0,3.0,98.0,64.0,1.1333333333333333
2025-03-08 02:51:00,63.0,97.0,4.0,97.66666666666667,67.46666666666667,1.3333333333333333
2025-03-08 02:52:00,63.0,97.0,3.0,98.0,57.93333333333333,1.0666666666666667
2025-03-08 02:53:00,61.0,97.0,2.0,97.53333333333333,57.733333333333334,1.2
2025-03-08 02:54:00,59.0,97.0,2.0,97.53333333333333,62.06666666666667,1.2666666666666666
2025-03-08 02:55:00,61.0,97.0,3.0,97.8,66.26666666666667,1.2
2025-03-08 02:56:00,63.0,97.0,3.0,97.86666666666666,60.53333333333333,1.1333333333333333
2025-03-08 02:57:00,61.5,98.0,3.0,97.93333333333334,58.93333333333333,1.1333333333333333
2025-03-08 02:58:00,60.0,98.0,3.0,97.6,62.86666666666667,1.2
2025-03-08 02:59:00,62.0,98.0,4.0,98.0,62.266666666666666,1.0666666666666667
2025-03-08 03:00:00,64.0,96.0,3.0,98.0,65.13333333333334,1.0666666666666667
2025-03-08 03:01:00,64.0,96.0,7.0,98.0,64.46666666666667,1.0
2025-03-08 03:02:00,64.0,97.0,2.0,98.0,62.86666666666667,1.0666666666666667
2025-03-08 03:03:00,63.5,98.0,3.0,98.0,64.8,1.0
2025-03-08 03:04:00,63.0,96.0,1.0,98.0,61.4,1.0
2025-03-08 03:05:00,63.0,95.0,1.0,98.0,63.2,1.0666666666666667
2025-03-08 03:06:00,63.0,96.0,2.0,98.0,64.2,1.0
2025-03-08 03:07:00,62.5,95.0,2.0,98.0,62.266666666666666,1.0666666666666667
2025-03-08 03:08:00,62.0,95.0,2.0,98.0,61.8,1.2
2025-03-08 03:09:00,62.0,95.0,2.0,98.0,60.86666666666667,1.0666666666666667
2025-03-08 03:10:00,62.0,95.0,2.0,98.0,62.8,1.0666666666666667
2025-03-08 03:11:00,61.5,96.0,6.0,98.0,61.666666666666664,1.1333333333333333
2025-03-08 03:12:00,61.0,99.0,13.0,98.0,62.06666666666667,1.0666666666666667
2025-03-08 03:13:00,61.5,97.0,5.0,98.0,62.733333333333334,1.1333333333333333
2025-03-08 03:14:00,62.0,96.0,2.0,97.93333333333334,63.06666666666667,1.1333333333333333
2025-03-08 03:15:00,62.0,97.0,7.0,97.86666666666666,61.4,1.0
2025-03-08 03:16:00,62.0,97.0,15.0,98.0,60.86666666666667,1.0
2025-03-08 03:17:00,61.5,96.0,2.0,98.0,61.8,1.0
2025-03-08 03:18:00,61.0,98.0,2.0,98.0,60.93333333333333,1.0
2025-03-08 03:19:00,60.5,98.0,2.0,98.0,61.2,1.0
2025-03-08 03:20:00,60.0,99.0,4.0,97.93333333333334,61.733333333333334,1.0
2025-03-08 03:21:00,60.5,99.0,3.0,98.0,61.13333333333333,1.0
2025-03-08 03:22:00,61.0,98.0,4.0,98.0,61.93333333333333,1.0666666666666667
2025-03-08 03:23:00,61.0,97.0,4.0,98.0,61.733333333333334,1.0
2025-03-08 03:24:00,61.0,99.0,4.0,98.0,62.266666666666666,1.0666666666666667
2025-03-08 03:25:00,61.5,99.0,4.0,98.0,61.4,1.0
2025-03-08 03:26:00,62.0,99.0,5.0,98.0,62.266666666666666,1.0
2025-03-08 03:27:00,62.0,94.0,3.0,98.0,63.333333333333336,1.0
2025-03-08 03:28:00,62.0,91.0,3.0,98.0,61.86666666666667,1.0
2025-03-08 03:29:00,62.0,92.0,4.0,98.0,63.0,1.0
2025-03-08 03:30:00,62.0,92.0,3.0,98.0,63.4,1.0
2025-03-08 03:31:00,62.5,91.0,7.0,98.0,62.93333333333333,1.0
2025-03-08 03:32:00,63.0,92.0,3.0,98.0,63.4,1.0
2025-03-08 03:33:00,62.5,91.0,2.0,98.0,62.6,1.0
2025-03-08 03:34:00,62.0,91.0,2.0,98.0,62.46666666666667,1.0
2025-03-08 03:35:00,62.0,91.0,3.0,98.0,62.0,1.0666666666666667
2025-03-08 03:36:00,62.0,89.0,2.0,98.0,62.46666666666667,1.0666666666666667
2025-03-08 03:37:00,62.0,91.0,2.0,98.0,62.266666666666666,1.0
2025-03-08 03:38:00,62.0,94.0,5.0,98.0,62.0,1.0
2025-03-08 03:39:00,62.0,94.0,4.0,98.0,62.333333333333336,1.0
2025-03-08 03:40:00,62.0,95.0,13.0,98.0,61.733333333333334,1.0
2025-03-08 03:41:00,62.0,88.0,3.0,97.8,62.06666666666667,1.0666666666666667
2025-03-08 03:42:00,62.0,87.0,3.0,97.86666666666666,62.53333333333333,1.0666666666666667
2025-03-08 03:43:00,62.0,85.0,4.0,97.6,62.2,1.0
2025-03-08 03:44:00,62.0,87.0,3.0,97.93333333333334,62.2,1.0
2025-03-08 03:45:00,62.0,87.0,3.0,97.86666666666666,62.2,1.0
2025-03-08 03:46:00,62.0,87.0,3.0,97.66666666666667,62.46666666666667,1.0
2025-03-08 03:47:00,62.0,87.0,2.0,97.86666666666666,61.53333333333333,1.0
2025-03-08 03:48:00,62.0,87.0,2.0,98.0,62.13333333333333,1.0
2025-03-08 03:49:00,62.0,87.0,5.0,97.93333333333334,61.93333333333333,1.0666666666666667
2025-03-08 03:50:00,62.0,86.0,6.0,97.73333333333333,61.4,1.0666666666666667
2025-03-08 03:51:00,61.5,87.0,21.0,97.13333333333334,61.666666666666664,1.0666666666666667
2025-03-08 03:52:00,61.0,87.0,21.0,97.66666666666667,60.86666666666667,1.0
2025-03-08 03:53:00,60.5,86.0,4.0,97.66666666666667,60.46666666666667,1.0
2025-03-08 03:54:00,60.0,84.0,5.0,97.73333333333333,60.53333333333333,1.0666666666666667
2025-03-08 03:55:00,62.0,85.0,3.0,97.66666666666667,62.2,2.2
2025-03-08 03:56:00,64.0,86.0,2.0,95.0,58.733333333333334,4.6
2025-03-08 03:57:00,68.5,99.0,5.0,93.0,55.53333333333333,8.466666666666667
2025-03-08 03:58:00,73.0,97.0,11.0,97.26666666666667,69.33333333333333,1.1333333333333333
2025-03-08 03:59:00,69.0,97.0,7.0,97.33333333333333,65.46666666666667,0.3333333333333333
2025-03-08 04:00:00,65.0,98.0,4.0,96.73333333333333,63.13333333333333,0.0
2025-03-08 04:01:00,64.5,98.0,5.0,96.73333333333333,63.666666666666664,0.0
2025-03-08 04:02:00,64.0,98.0,3.0,96.93333333333334,66.13333333333334,2.466666666666667
2025-03-08 04:03:00,63.5,99.0,3.0,97.13333333333334,64.0,0.9333333333333333
2025-03-08 04:04:00,63.0,99.0,5.0,97.0,61.93333333333333,0.0
2025-03-08 04:05:00,62.0,98.0,9.0,96.86666666666666,60.93333333333333,0.0
2025-03-08 04:06:00,61.0,99.0,3.0,97.0,60.4,0.0
2025-03-08 04:07:00,60.5,97.0,5.0,97.0,60.4,0.0
2025-03-08 04:08:00,60.0,97.0,8.0,97.0,61.666666666666664,0.6666666666666666
2025-03-08 04:09:00,60.0,97.0,4.0,97.13333333333334,60.2,0.0
2025-03-08 04:10:00,60.0,97.0,2.0,97.13333333333334,60.333333333333336,0.0
2025-03-08 04:11:00,60.5,98.0,5.0,97.33333333333333,61.06666666666667,0.0
2025-03-08 04:12:00,61.0,98.0,4.0,97.13333333333334,61.666666666666664,0.0
2025-03-08 04:13:00,61.5,99.0,4.0,97.2,62.06666666666667,0.0
2025-03-08 04:14:00,62.0,93.0,2.0,97.2,61.06666666666667,0.0
2025-03-08 04:15:00,61.5,91.0,3.0,97.13333333333334,61.86666666666667,0.0
2025-03-08 04:16:00,61.0,93.0,3.0,97.2,61.0,0.0
2025-03-08 04:17:00,61.0,92.0,2.0,97.2,61.6,0.0
2025-03-08 04:18:00,61.0,92.0,4.0,97.13333333333334,60.06666666666667,0.0
2025-03-08 04:19:00,61.0,92.0,3.0,97.4,61.53333333333333,0.0
2025-03-08 04:20:00,61.0,93.0,3.0,97.2,61.666666666666664,0.0
2025-03-08 04:21:00,61.5,97.0,5.0,97.53333333333333,62.266666666666666,0.0
2025-03-08 04:22:00,62.0,95.0,3.0,97.26666666666667,61.13333333333333,0.0
2025-03-08 04:23:00,61.5,96.0,3.0,97.06666666666666,61.13333333333333,0.0
2025-03-08 04:24:00,61.0,97.0,3.0,97.2,61.666666666666664,0.0
2025-03-08 04:25:00,62.0,96.0,2.0,97.0,62.93333333333333,0.9333333333333333
2025-03-08 04:26:00,63.0,97.0,2.0,97.53333333333333,61.13333333333333,0.0
2025-03-08 04:27:00,61.5,97.0,3.0,97.6,61.13333333333333,0.0
2025-03-08 04:28:00,60.0,96.0,4.0,97.4,61.0,0.0
2025-03-08 04:29:00,61.0,97.0,3.0,97.2,61.4,0.0
2025-03-08 04:30:00,62.0,95.0,3.0,97.0,62.13333333333333,0.0
2025-03-08 04:31:00,61.5,94.0,4.0,97.0,61.666666666666664,0.0
2025-03-08 04:32:00,61.0,98.0,3.0,97.33333333333333,61.53333333333333,0.0
2025-03-08 04:33:00,61.0,98.0,3.0,97.26666666666667,60.6,0.0
2025-03-08 04:34:00,61.0,97.0,3.0,97.13333333333334,63.266666666666666,0.0
2025-03-08 04:35:00,63.0,99.0,2.0,97.0,63.8,0.0
2025-03-08 04:36:00,65.0,99.0,3.0,96.6,71.53333333333333,0.0
2025-03-08 04:37:00,69.0,99.0,2.0,97.2,74.26666666666667,4.2
2025-03-08 04:38:00,73.0,99.0,3.0,98.0,72.93333333333334,4.6
2025-03-08 04:39:00,74.0,99.0,2.0,97.93333333333334,78.26666666666667,9.733333333333333
2025-03-08 04:40:00,75.0,97.0,5.0,97.93333333333334,66.93333333333334,0.4
2025-03-08 04:41:00,70.5,94.0,3.0,97.6,67.06666666666666,0.13333333333333333
2025-03-08 04:42:00,66.0,97.0,4.0,97.0,64.2,0.0
2025-03-08 04:43:00,67.0,93.0,4.0,97.0,69.4,0.13333333333333333
2025-03-08 04:44:00,68.0,92.0,4.0,97.86666666666666,67.06666666666666,0.3333333333333333
2025-03-08 04:45:00,67.0,93.0,3.0,97.46666666666667,68.06666666666666,0.13333333333333333
2025-03-08 04:46:00,66.0,95.0,2.0,97.53333333333333,63.0,0.0
2025-03-08 04:47:00,63.0,95.0,2.0,97.0,59.0,0.06666666666666667
2025-03-08 04:48:00,60.0,95.0,1.0,97.0,61.733333333333334,0.26666666666666666
2025-03-08 04:49:00,61.0,95.0,2.0,97.0,63.266666666666666,0.06666666666666667
2025-03-08 04:50:00,62.0,95.0,2.0,97.0,62.0,0.0
2025-03-08 04:51:00,61.5,94.0,2.0,97.0,61.06666666666667,0.06666666666666667
2025-03-08 04:52:00,61.0,95.0,2.0,97.0,61.333333333333336,0.0
2025-03-08 04:53:00,61.5,96.0,2.0,97.0,62.2,0.0
2025-03-08 04:54:00,62.0,95.0,2.0,97.0,61.0,0.0
2025-03-08 04:55:00,61.5,95.0,2.0,97.46666666666667,61.333333333333336,2.6
2025-03-08 04:56:00,61.0,95.0,2.0,97.4,61.0,0.0
2025-03-08 04:57:00,60.0,95.0,2.0,97.0,58.666666666666664,0.0
2025-03-08 04:58:00,59.0,94.0,2.0,97.06666666666666,59.266666666666666,0.0
2025-03-08 04:59:00,59.0,95.0,2.0,97.06666666666666,58.0,0.0
2025-03-08 05:00:00,59.0,95.0,2.0,97.13333333333334,60.266666666666666,0.0
2025-03-08 05:01:00,59.0,95.0,2.0,97.0,58.46666666666667,0.0
2025-03-08 05:02:00,59.0,96.0,2.0,97.0,60.06666666666667,0.0
2025-03-08 05:03:00,59.5,95.0,2.0,97.0,59.93333333333333,0.0
2025-03-08 05:04:00,60.0,94.0,2.0,97.2,58.86666666666667,0.0
2025-03-08 05:05:00,59.5,95.0,2.0,97.0,59.333333333333336,0.0
